"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"MIP.1B","6401","M","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B","6552","M","15 Mosquitos",4,32.57,32.57,"Squirrel","Dengue virus"
"RANTES","6519","M","15 Mosquitos",-7,19.49,8.68,"Squirrel","Dengue virus"
"RANTES","6314","M","15 Mosquitos",7,29.82,8.68,"Squirrel","Dengue virus"
"RANTES","6552","M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","4516","F","15 Mosquitos",1,31.67,8.68,"Squirrel","Dengue virus"
"RANTES","6401","M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6363","M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6541","M","Control",7,27.6,8.68,"Squirrel","Dengue virus"
"RANTES","5045","F","15 Mosquitos",1,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","4516","F","15 Mosquitos",-7,24.58,8.68,"Squirrel","Dengue virus"
"RANTES","6519","M","15 Mosquitos",7,20.45,8.68,"Squirrel","Dengue virus"
"RANTES","5910","F","15 Mosquitos",-7,34.96,8.68,"Squirrel","Dengue virus"
"RANTES","6363","M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6242","F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6552","M","15 Mosquitos",2,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","5045","F","15 Mosquitos",3,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6401","M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6314","M","15 Mosquitos",-7,25.09,8.68,"Squirrel","Dengue virus"
"RANTES","4872","F","15 Mosquitos",1,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","5045","F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6541","M","Control",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","4516","F","15 Mosquitos",7,14.98,8.68,"Squirrel","Dengue virus"
"RANTES","4872","F","15 Mosquitos",3,19.11,8.68,"Squirrel","Dengue virus"
"RANTES","6552","M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","4872","F","15 Mosquitos",5,24.58,8.68,"Squirrel","Dengue virus"
"RANTES","6242","F","15 Mosquitos",2,13.79,8.68,"Squirrel","Dengue virus"
"RANTES","6242","F","15 Mosquitos",4,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","4872","F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6321","M","Control",-7,29.48,8.68,"Squirrel","Dengue virus"
"RANTES","5045","F","15 Mosquitos",7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6242","F","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","5910","F","15 Mosquitos",2,32.75,8.68,"Squirrel","Dengue virus"
"RANTES","6321","M","Control",8,25.28,8.68,"Squirrel","Dengue virus"
"RANTES","6519","M","15 Mosquitos",5,19.88,8.68,"Squirrel","Dengue virus"
"RANTES","6401","M","15 Mosquitos",2,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","5910","F","15 Mosquitos",4,19.55,8.68,"Squirrel","Dengue virus"
"RANTES","6401","M","15 Mosquitos",4,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6314","M","15 Mosquitos",5,27.26,8.68,"Squirrel","Dengue virus"
"RANTES","4872","F","15 Mosquitos",7,21.9,8.68,"Squirrel","Dengue virus"
"RANTES","6541","M","Control",5,28.26,8.68,"Squirrel","Dengue virus"
"RANTES","5045","F","15 Mosquitos",5,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","5910","F","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6321","M","Control",4,34.37,8.68,"Squirrel","Dengue virus"
"RANTES","4516","F","15 Mosquitos",5,21.01,8.68,"Squirrel","Dengue virus"
"RANTES","6363","M","15 Mosquitos",2,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6363","M","15 Mosquitos",4,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6552","M","15 Mosquitos",4,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6541","M","Control",1,15.42,8.68,"Squirrel","Dengue virus"
"RANTES","6242","F","15 Mosquitos",28,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6541","M","Control",3,15,8.68,"Squirrel","Dengue virus"
"RANTES","5910","F","15 Mosquitos",28,27.49,8.68,"Squirrel","Dengue virus"
"RANTES","6519","M","15 Mosquitos",1,17.11,8.68,"Squirrel","Dengue virus"
"RANTES","6321","M","Control",2,34.49,8.68,"Squirrel","Dengue virus"
"RANTES","6321","M","Control",28,59.33,8.68,"Squirrel","Dengue virus"
"RANTES","6314","M","15 Mosquitos",1,26.93,8.68,"Squirrel","Dengue virus"
"RANTES","6314","M","15 Mosquitos",3,30.13,8.68,"Squirrel","Dengue virus"
"RANTES","6401","M","15 Mosquitos",28,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6519","M","15 Mosquitos",3,22.83,8.68,"Squirrel","Dengue virus"
"RANTES","4516","F","15 Mosquitos",3,29.66,8.68,"Squirrel","Dengue virus"
"RANTES","6552","M","15 Mosquitos",28,8.68,8.68,"Squirrel","Dengue virus"
"RANTES","6363","M","15 Mosquitos",28,8.68,8.68,"Squirrel","Dengue virus"
"TGFbeta","4872","F","15 Mosquitos",5,110.03,2.91,"Squirrel","Dengue virus"
"TGFbeta","5910","F","15 Mosquitos",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6242","F","15 Mosquitos",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6519","M","15 Mosquitos",7,113.12,2.91,"Squirrel","Dengue virus"
"TGFbeta","5045","F","15 Mosquitos",3,30.02,2.91,"Squirrel","Dengue virus"
"TGFbeta","6401","M","15 Mosquitos",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4516","F","15 Mosquitos",1,171.61,2.91,"Squirrel","Dengue virus"
"TGFbeta","6363","M","15 Mosquitos",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6321","M","Control",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6519","M","15 Mosquitos",-7,207.27,2.91,"Squirrel","Dengue virus"
"TGFbeta","6552","M","15 Mosquitos",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","5045","F","15 Mosquitos",7,66.6,2.91,"Squirrel","Dengue virus"
"TGFbeta","6541","M","Control",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","5910","F","15 Mosquitos",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4516","F","15 Mosquitos",7,93.67,2.91,"Squirrel","Dengue virus"
"TGFbeta","4872","F","15 Mosquitos",3,105.62,2.91,"Squirrel","Dengue virus"
"TGFbeta","6363","M","15 Mosquitos",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","5045","F","15 Mosquitos",1,60.86,2.91,"Squirrel","Dengue virus"
"TGFbeta","6552","M","15 Mosquitos",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6314","M","15 Mosquitos",3,1293.21,2.91,"Squirrel","Dengue virus"
"TGFbeta","4516","F","15 Mosquitos",-7,295.28,2.91,"Squirrel","Dengue virus"
"TGFbeta","6242","F","15 Mosquitos",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6401","M","15 Mosquitos",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4872","F","15 Mosquitos",7,89.46,2.91,"Squirrel","Dengue virus"
"TGFbeta","6321","M","Control",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6519","M","15 Mosquitos",1,178.85,2.91,"Squirrel","Dengue virus"
"TGFbeta","6552","M","15 Mosquitos",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4872","F","15 Mosquitos",1,107.84,2.91,"Squirrel","Dengue virus"
"TGFbeta","6242","F","15 Mosquitos",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6519","M","15 Mosquitos",3,171.61,2.91,"Squirrel","Dengue virus"
"TGFbeta","5045","F","15 Mosquitos",-7,81.05,2.91,"Squirrel","Dengue virus"
"TGFbeta","6314","M","15 Mosquitos",1,1316.35,2.91,"Squirrel","Dengue virus"
"TGFbeta","5910","F","15 Mosquitos",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6363","M","15 Mosquitos",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6401","M","15 Mosquitos",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6541","M","Control",3,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6321","M","Control",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6242","F","15 Mosquitos",-7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6314","M","15 Mosquitos",7,1274.31,2.91,"Squirrel","Dengue virus"
"TGFbeta","5910","F","15 Mosquitos",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4516","F","15 Mosquitos",3,150.97,2.91,"Squirrel","Dengue virus"
"TGFbeta","4872","F","15 Mosquitos",-7,122.09,2.91,"Squirrel","Dengue virus"
"TGFbeta","6541","M","Control",7,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6552","M","15 Mosquitos",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6363","M","15 Mosquitos",2,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6541","M","Control",1,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6314","M","15 Mosquitos",5,1290.08,2.91,"Squirrel","Dengue virus"
"TGFbeta","6242","F","15 Mosquitos",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","5910","F","15 Mosquitos",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6363","M","15 Mosquitos",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6541","M","Control",5,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6321","M","Control",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6519","M","15 Mosquitos",5,127.84,2.91,"Squirrel","Dengue virus"
"TGFbeta","6401","M","15 Mosquitos",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","4516","F","15 Mosquitos",5,114.04,2.91,"Squirrel","Dengue virus"
"TGFbeta","6552","M","15 Mosquitos",28,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6321","M","Control",4,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6401","M","15 Mosquitos",8,2.91,2.91,"Squirrel","Dengue virus"
"TGFbeta","6314","M","15 Mosquitos",-7,1202.27,2.91,"Squirrel","Dengue virus"
"TGFbeta","5045","F","15 Mosquitos",5,62.22,2.91,"Squirrel","Dengue virus"
"TNF.alpha","6519","M","15 Mosquitos",1,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4516","F","15 Mosquitos",1,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6541","M","Control",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5045","F","15 Mosquitos",1,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6519","M","15 Mosquitos",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4516","F","15 Mosquitos",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6242","F","15 Mosquitos",28,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6314","M","15 Mosquitos",1,17.14,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6314","M","15 Mosquitos",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4872","F","15 Mosquitos",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6552","M","15 Mosquitos",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5045","F","15 Mosquitos",3,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6321","M","Control",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5045","F","15 Mosquitos",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6552","M","15 Mosquitos",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4872","F","15 Mosquitos",1,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6363","M","15 Mosquitos",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4872","F","15 Mosquitos",3,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5910","F","15 Mosquitos",28,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6519","M","15 Mosquitos",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5910","F","15 Mosquitos",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6242","F","15 Mosquitos",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6314","M","15 Mosquitos",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4872","F","15 Mosquitos",7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6242","F","15 Mosquitos",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6541","M","Control",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6401","M","15 Mosquitos",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4516","F","15 Mosquitos",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6242","F","15 Mosquitos",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5910","F","15 Mosquitos",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6363","M","15 Mosquitos",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6552","M","15 Mosquitos",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6541","M","Control",3,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6401","M","15 Mosquitos",4,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6363","M","15 Mosquitos",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6321","M","Control",28,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5045","F","15 Mosquitos",5,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5910","F","15 Mosquitos",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4872","F","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6321","M","Control",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6314","M","15 Mosquitos",-7,17.14,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6541","M","Control",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6321","M","Control",8,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6541","M","Control",1,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6314","M","15 Mosquitos",3,14.55,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5910","F","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6401","M","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6321","M","Control",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6519","M","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6552","M","15 Mosquitos",28,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6552","M","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6242","F","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6519","M","15 Mosquitos",3,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6363","M","15 Mosquitos",28,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","5045","F","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6363","M","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6401","M","15 Mosquitos",2,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4516","F","15 Mosquitos",-7,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","4516","F","15 Mosquitos",3,14.46,14.46,"Squirrel","Dengue virus"
"TNF.alpha","6401","M","15 Mosquitos",28,14.46,14.46,"Squirrel","Dengue virus"
"VEGF","5910","F","15 Mosquitos",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6314","M","15 Mosquitos",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6401","M","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6541","M","Control",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5045","F","15 Mosquitos",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6363","M","15 Mosquitos",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6552","M","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6552","M","15 Mosquitos",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6519","M","15 Mosquitos",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4872","F","15 Mosquitos",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5045","F","15 Mosquitos",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6363","M","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6519","M","15 Mosquitos",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6242","F","15 Mosquitos",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6519","M","15 Mosquitos",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4516","F","15 Mosquitos",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6314","M","15 Mosquitos",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6321","M","Control",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6242","F","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4516","F","15 Mosquitos",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5045","F","15 Mosquitos",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4872","F","15 Mosquitos",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4516","F","15 Mosquitos",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6541","M","Control",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4516","F","15 Mosquitos",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4872","F","15 Mosquitos",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5910","F","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6401","M","15 Mosquitos",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4872","F","15 Mosquitos",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6519","M","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5045","F","15 Mosquitos",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6321","M","Control",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6314","M","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6552","M","15 Mosquitos",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5045","F","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5910","F","15 Mosquitos",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6363","M","15 Mosquitos",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6401","M","15 Mosquitos",2,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6401","M","15 Mosquitos",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4516","F","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6242","F","15 Mosquitos",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6321","M","Control",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6242","F","15 Mosquitos",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6314","M","15 Mosquitos",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","4872","F","15 Mosquitos",-7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6519","M","15 Mosquitos",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6541","M","Control",7,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6321","M","Control",8,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6363","M","15 Mosquitos",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6314","M","15 Mosquitos",1,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5910","F","15 Mosquitos",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6541","M","Control",3,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6401","M","15 Mosquitos",8,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6552","M","15 Mosquitos",28,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6541","M","Control",5,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6321","M","Control",4,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","5910","F","15 Mosquitos",8,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6242","F","15 Mosquitos",8,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6363","M","15 Mosquitos",8,0.96,0.96,"Squirrel","Dengue virus"
"VEGF","6552","M","15 Mosquitos",8,0.96,0.96,"Squirrel","Dengue virus"
"EGF","5013","F","15 Mosquitos",3,54.93,3.29,"Squirrel","Zika virus"
"EGF","4806","F","15 Mosquitos",3,133.67,3.29,"Squirrel","Zika virus"
"EGF","5080","F","Control",2,3.29,3.29,"Squirrel","Zika virus"
"EGF","6347","M","15 Mosquitos",28,19.43,3.29,"Squirrel","Zika virus"
"EGF","6359","M","15 Mosquitos",28,3.29,3.29,"Squirrel","Zika virus"
"EGF","4728","F","15 Mosquitos",2,16.83,3.29,"Squirrel","Zika virus"
"EGF","5730","F","15 Mosquitos",28,3.29,3.29,"Squirrel","Zika virus"
"EGF","4683","F","15 Mosquitos",2,3.29,3.29,"Squirrel","Zika virus"
"EGF","6311","M","15 Mosquitos",1,3.29,3.29,"Squirrel","Zika virus"
"EGF","5929","F","Control",1,3.29,3.29,"Squirrel","Zika virus"
"EGF","6550","M","15 Mosquitos",3,3.29,3.29,"Squirrel","Zika virus"
"EGF","6359","M","15 Mosquitos",2,3.29,3.29,"Squirrel","Zika virus"
"EGF","6518","M","15 Mosquitos",3,16.2,3.29,"Squirrel","Zika virus"
"EGF","5929","F","Control",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","5013","F","15 Mosquitos",1,70.54,3.29,"Squirrel","Zika virus"
"EGF","6347","M","15 Mosquitos",2,3.29,3.29,"Squirrel","Zika virus"
"EGF","4728","F","15 Mosquitos",-7,6.69,3.29,"Squirrel","Zika virus"
"EGF","5730","F","15 Mosquitos",2,3.95,3.29,"Squirrel","Zika virus"
"EGF","6311","M","15 Mosquitos",3,13.36,3.29,"Squirrel","Zika virus"
"EGF","5080","F","Control",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","4806","F","15 Mosquitos",1,114.87,3.29,"Squirrel","Zika virus"
"EGF","5730","F","15 Mosquitos",-7,32.51,3.29,"Squirrel","Zika virus"
"EGF","6311","M","15 Mosquitos",7,44.97,3.29,"Squirrel","Zika virus"
"EGF","6359","M","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","6518","M","15 Mosquitos",5,6.18,3.29,"Squirrel","Zika virus"
"EGF","6518","M","15 Mosquitos",7,3.29,3.29,"Squirrel","Zika virus"
"EGF","5929","F","Control",3,3.29,3.29,"Squirrel","Zika virus"
"EGF","6347","M","15 Mosquitos",4,3.29,3.29,"Squirrel","Zika virus"
"EGF","6347","M","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","6550","M","15 Mosquitos",5,3.29,3.29,"Squirrel","Zika virus"
"EGF","5080","F","Control",28,3.29,3.29,"Squirrel","Zika virus"
"EGF","5929","F","Control",5,3.29,3.29,"Squirrel","Zika virus"
"EGF","4683","F","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","5013","F","15 Mosquitos",7,72.91,3.29,"Squirrel","Zika virus"
"EGF","6550","M","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","6311","M","15 Mosquitos",5,10.44,3.29,"Squirrel","Zika virus"
"EGF","5013","F","15 Mosquitos",-7,82.22,3.29,"Squirrel","Zika virus"
"EGF","6550","M","15 Mosquitos",1,3.29,3.29,"Squirrel","Zika virus"
"EGF","6359","M","15 Mosquitos",4,3.29,3.29,"Squirrel","Zika virus"
"EGF","4806","F","15 Mosquitos",5,190.36,3.29,"Squirrel","Zika virus"
"EGF","4728","F","15 Mosquitos",4,12.65,3.29,"Squirrel","Zika virus"
"EGF","4806","F","15 Mosquitos",7,220.55,3.29,"Squirrel","Zika virus"
"EGF","6518","M","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","4683","F","15 Mosquitos",4,3.29,3.29,"Squirrel","Zika virus"
"EGF","6359","M","15 Mosquitos",8,3.29,3.29,"Squirrel","Zika virus"
"EGF","5013","F","15 Mosquitos",5,60.38,3.29,"Squirrel","Zika virus"
"EGF","6550","M","15 Mosquitos",7,3.29,3.29,"Squirrel","Zika virus"
"EGF","4806","F","15 Mosquitos",-7,47.45,3.29,"Squirrel","Zika virus"
"EGF","5080","F","Control",4,3.29,3.29,"Squirrel","Zika virus"
"EGF","6518","M","15 Mosquitos",1,23.76,3.29,"Squirrel","Zika virus"
"EGF","5929","F","Control",7,3.29,3.29,"Squirrel","Zika virus"
"EGF","5730","F","15 Mosquitos",4,6.6,3.29,"Squirrel","Zika virus"
"EGF","6347","M","15 Mosquitos",8,3.29,3.29,"Squirrel","Zika virus"
"EGF","6311","M","15 Mosquitos",-7,3.29,3.29,"Squirrel","Zika virus"
"EGF","5080","F","Control",8,3.29,3.29,"Squirrel","Zika virus"
"EGF","5730","F","15 Mosquitos",8,10.39,3.29,"Squirrel","Zika virus"
"EGF","4728","F","15 Mosquitos",8,19.32,3.29,"Squirrel","Zika virus"
"EGF","4683","F","15 Mosquitos",8,3.29,3.29,"Squirrel","Zika virus"
"Eotaxin","5013","F","15 Mosquitos",1,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6311","M","15 Mosquitos",1,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6347","M","15 Mosquitos",2,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6518","M","15 Mosquitos",7,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","4806","F","15 Mosquitos",3,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6518","M","15 Mosquitos",5,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","4806","F","15 Mosquitos",1,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6359","M","15 Mosquitos",2,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","4806","F","15 Mosquitos",5,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","5730","F","15 Mosquitos",2,2.39,2.39,"Squirrel","Zika virus"
"Eotaxin","6550","M","15 Mosquitos",7,2.39,2.39,"Squirrel","Zika virus"
